time,distance,spot,cycle,rgt,dh_fit_dy,pflags,h_sigma,w_surface_window_final,gt,n_fit_photons,h_mean,dh_fit_dx,rms_misfit,segment_id,geometry
2022-03-04 02:48:03.772427008,12252889.277256792,6,14,1097,0.0,0,0.019896891252422153,3.0,60,51,27.79589094119385,-0.0037481381267865936,0.1376358515886583,611718,POINT (-148.68050201007915 70.09548704306225)
2022-03-04 02:48:03.772739840,12255230.809578033,3,14,1097,0.0,0,0.01126004416518545,3.0,30,186,29.51514055401369,0.005157182856033721,0.15318444626042296,611835,POINT (-148.6011030680603 70.07096819324305)
2022-03-04 02:48:03.773715456,12255350.888210611,5,14,1097,0.0,0,0.009599047439236936,3.0,50,189,31.711021443078433,0.0037890088832979417,0.13194249879574585,611841,POINT (-148.6861291163637 70.07349288335297)
2022-03-04 02:48:03.773836544,12252899.290345384,6,14,1097,0.0,0,0.019699842036548093,3.0,60,57,27.8226153092282,0.007195751720169637,0.14821377121380266,611719,POINT (-148.6805343856844 70.0953979767946)
2022-03-04 02:48:03.774160896,12255240.82268311,3,14,1097,0.0,0,0.012777050779008656,3.0,30,171,29.611209104756572,0.011802602149143077,0.16707535796919523,611836,POINT (-148.6011356606593 70.07087913146128)
2022-03-04 02:48:03.775118080,12255360.901316535,5,14,1097,0.0,0,0.009252805853527148,3.0,50,181,31.742028165899754,0.00130630040919105,0.12441836695229999,611842,POINT (-148.68616045025237 70.07340377385498)
2022-03-04 02:48:03.775245056,12252909.290345384,6,14,1097,0.0,0,0.018708801437017336,3.0,60,46,27.923517166686207,0.012638431353104964,0.1262259579184369,611719,POINT (-148.68056668860135 70.09530902576718)
2022-03-04 02:48:03.775579648,12255250.82268311,3,14,1097,0.0,0,0.012601935416101783,3.0,30,173,29.72899856090057,0.007868357896331979,0.16561328737732736,611836,POINT (-148.60116823674213 70.07079018736562)
2022-03-04 02:48:03.776515840,12255370.901316535,5,14,1097,0.0,0,0.010543497520265344,3.0,50,189,31.73554995657461,-0.0032604726199643944,0.1442577954146419,611842,POINT (-148.6861918307307 70.07331478486216)
2022-03-04 02:48:03.776657408,12252919.303434115,6,14,1097,0.0,0,0.020080887142792915,3.0,60,45,27.968044891498266,-0.0007917095543684901,0.1341819698302866,611720,POINT (-148.68059902729172 70.09521995810566)
2022-03-04 02:48:03.777000448,12255260.835788328,3,14,1097,0.0,0,0.014319341820764773,3.0,30,169,29.883568317566557,0.019036655526343642,0.18614126825504626,611837,POINT (-148.60120088087058 70.07070112779654)
2022-03-04 02:48:03.777916160,12255380.9144226,5,14,1097,0.0,0,0.010853945426787736,3.0,50,185,31.74704480412186,0.0040085281648727265,0.14760613961714827,611843,POINT (-148.68622328197083 70.07322568008551)
2022-03-04 02:48:03.778067456,12252929.303434115,6,14,1097,0.0,0,0.02092448433934813,3.0,60,52,27.948582473462817,0.0009622685158579613,0.15079217325749944,611720,POINT (-148.680631365371 70.09513100797395)
2022-03-04 02:48:03.778419200,12255270.835788328,3,14,1097,0.0,0,0.01584684790912924,3.0,30,146,29.991677063810855,0.0025225957798486716,0.19108506341259834,611837,POINT (-148.6012335066341 70.07061218582983)
2022-03-04 02:48:03.779316736,12255390.9144226,5,14,1097,0.0,0,0.009794093982606372,3.0,50,186,31.797807138152,0.002368700867626858,0.13277334408694427,611843,POINT (-148.68625489085312 70.0731367008531)
2022-03-04 02:48:03.779482368,12252939.316522988,6,14,1097,0.0,0,0.018783937121220638,3.0,60,55,27.91626192244507,-0.0031914627262546054,0.1381547903649488,611721,POINT (-148.68066365627575 70.09504193757017)
2022-03-04 02:48:03.779838208,12255280.848893687,3,14,1097,0.0,0,0.011951158172566808,3.0,30,157,29.981498330694336,-0.0008183580620457782,0.14723602992613916,611838,POINT (-148.6012662087872 70.07052312874303)
2022-03-04 02:48:03.780296448,12252829.251080032,4,14,1097,0.0,0,0.021627982514717706,3.0,40,49,27.254429992916098,0.004186351432286164,0.15092440710178548,611715,POINT (-148.59562952328392 70.0924289344816)
2022-03-04 02:48:03.780720384,12255400.927528804,5,14,1097,0.0,0,0.009155187073547491,3.0,50,195,31.79359378404786,-0.0045063674044147455,0.1277036083468371,611844,POINT (-148.686286893105 70.07304761935164)
2022-03-04 02:48:03.780897024,12252949.316522988,6,14,1097,0.0,0,0.01688249504239988,3.0,60,50,27.9141746855648,0.005606826111288555,0.11932235330542738,611721,POINT (-148.68069574968737 70.09495297828018)
2022-03-04 02:48:03.781255168,12255290.848893687,3,14,1097,0.0,0,0.010924000798766731,3.0,30,182,29.968677826851636,-0.0018898801327192905,0.14737274553260302,611838,POINT (-148.6012988976406 70.07043418948828)
2022-03-04 02:48:03.781699328,12252839.251080032,4,14,1097,0.0,0,0.018649769023214698,3.0,40,48,27.299046490329616,0.005543251653066106,0.127608181677163,611716,POINT (-148.595661001327 70.09233994247467)
2022-03-04 02:48:03.782119936,12255410.927528804,5,14,1097,0.0,0,0.009944290653598838,3.0,50,205,31.74527446428859,-0.0031373587703226514,0.14179109200712478,611844,POINT (-148.68631903726873 70.07295866289728)
2022-03-04 02:48:03.782314752,12252959.329612002,6,14,1097,0.0,0,0.018608451558976127,3.0,60,38,27.926355421284537,-0.0029707788025458894,0.11452511666015625,611722,POINT (-148.68072785175536 70.09486389966757)
2022-03-04 02:48:03.782672896,12255300.861999188,3,14,1097,0.0,0,0.01238102759784111,3.0,30,165,29.99725932378354,0.006784751782397249,0.15836662820691033,611839,POINT (-148.60133165282213 70.0703451346768)
